BPReceivable,amtpaid,numeric,NULL,NO,NULL
BPReceivable,amtcredited,numeric,NULL,NO,NULL
BPReceivable,lastReceiptId,varchar,50,YES,NULL
BPReceivable,lastqtrpaid,int,NULL,NO,NULL
BPReceivable,previousqtrpaid,int,NULL,NO,NULL
BPReceivable,taxfeeid,varchar,50,YES,NULL
BPReceivable,businessid,varchar,50,NO,NULL
BPReceivableCredit,DTYPE,varchar,31,NO,NULL
BPReceivableCredit,objid,varchar,50,NO,NULL
BPReceivableCredit,amount,numeric,NULL,NO,NULL
BPReceivableCredit,parentId,varchar,50,NO,NULL
BPReceivableCredit,remarks,varchar,150,YES,NULL
BPReceivableCredit,surcharge,numeric,NULL,YES,NULL
BPReceivableCredit,discount,numeric,NULL,YES,NULL
BPReceivableCredit,interest,numeric,NULL,YES,NULL
BPReceivableCredit,taxcredit,numeric,NULL,YES,NULL
BPReceivableCredit,amtdue,numeric,NULL,YES,NULL
BPReceivableCredit,lobId,varchar,50,YES,NULL
BPReceivableCredit,lobName,varchar,100,YES,NULL
BPReceivableCredit,accountId,varchar,50,YES,NULL
BPReceivableCredit,accountNo,varchar,50,YES,NULL
BPReceivableCredit,accountCode,varchar,50,YES,NULL
BPReceivableCredit,accountTitle,varchar,100,YES,NULL
BPReceivableCredit,accountType,varchar,255,YES,NULL
BPReceivableCredit,year,int,NULL,YES,NULL
BPReceivableCredit,qtr,int,NULL,YES,NULL
BPReceivableCredit,receiptId,varchar,50,YES,NULL
BPReceivableCredit,receiptNo,varchar,25,YES,NULL
BPReceivableCredit,receiptDate,datetime,NULL,YES,NULL
BPReceivableCredit,taxCreditId,varchar,50,YES,NULL
BPReceivableCredit,capturepaymentid,varchar,50,YES,NULL
BPRenewalSchedule,objid,varchar,50,NO,NULL
BPRenewalSchedule,year,int,NULL,NO,NULL
BPRenewalSchedule,statusUpdated,tinyint,NULL,NO,NULL
BPRequirement,objid,varchar,50,NO,NULL
BPRequirement,name,varchar,255,YES,NULL
BPRequirement,refno,varchar,255,YES,NULL
BPRequirement,remarks,varchar,255,YES,NULL
BPRequirement,accomplished,tinyint,NULL,NO,NULL
BPRequirement,parentid,varchar,50,YES,NULL
BPSetting,objid,varchar,50,NO,NULL
BPSetting,updatenew,tinyint,NULL,NO,NULL
BPTaxCredit,objid,varchar,50,NO,NULL
BPTaxCredit,amount,numeric,NULL,NO,NULL
BPTaxCredit,accountId,varchar,50,NO,NULL
BPTaxCredit,accountCode,varchar,50,YES,NULL
BPTaxCredit,accountTitle,varchar,100,NO,NULL
BPTaxCredit,accountNo,varchar,50,YES,NULL
BPTaxCredit,acctType,varchar,255,YES,NULL
BPTaxCredit,receiptId,varchar,50,NO,NULL
BPTaxCredit,receiptNo,varchar,25,YES,NULL
BPTaxCredit,receiptDate,datetime,NULL,YES,NULL
BPTaxCredit,parentid,varchar,50,NO,NULL
BPTaxFee,objid,varchar,50,NO,NULL
BPTaxFee,acctId,varchar,50,NO,NULL
BPTaxFee,accountCode,varchar,50,YES,NULL
BPTaxFee,accountTitle,varchar,100,NO,NULL
BPTaxFee,accountNo,varchar,50,YES,NULL
BPTaxFee,acctType,varchar,255,YES,NULL
BPTaxFee,assessedvalue,numeric,NULL,NO,NULL
BPTaxFee,amtdue,numeric,NULL,NO,NULL
BPTaxFee,previousAmount,numeric,NULL,NO,NULL
BPTaxFee,surcharge,numeric,NULL,NO,NULL
BPTaxFee,interest,numeric,NULL,NO,NULL
BPTaxFee,discount,numeric,NULL,NO,NULL
BPTaxFee,appNo,varchar,25,NO,NULL
BPTaxFee,year,int,NULL,NO,NULL
BPTaxFee,type,varchar,255,YES,NULL
BPTaxFee,dtapplied,datetime,NULL,YES,NULL
BPTaxFee,lobId,varchar,50,YES,NULL
BPTaxFee,lobName,varchar,255,YES,NULL
BPTaxFee,parentId,varchar,50,NO,NULL
BPUpdateNewApplication,objid,varchar,50,NO,NULL
BPUpdateNewApplication,qtr,int,NULL,NO,NULL
BPUpdateNewApplicationTxn,objid,varchar,50,NO,NULL
BPUpdateNewApplicationTxn,lastUpdatedQtr,int,NULL,NO,NULL
BPUpdateNewApplicationTxn_BPUpdateNewApplication,BPUpdateNewApplicationTxn_objid,varchar,50,NO,NULL
BPUpdateNewApplicationTxn_BPUpdateNewApplication,applications_objid,varchar,50,NO,NULL
BrgyRIS,objid,varchar,50,NO,NULL
BrgyRIS,receivedByName,varchar,50,NO,NULL
BrgyRIS,receivedByTitle,varchar,50,NO,NULL
BrgyRIS,issuedById,varchar,50,NO,NULL
BrgyRIS,issuedByName,varchar,75,NO,NULL
BrgyRIS,issuedByTitle,varchar,50,NO,NULL
BrgyRIV,objid,varchar,50,NO,NULL
BrgyRIV,requestedBy,varchar,50,NO,NULL
BrgyRIV,requestedByTitle,varchar,50,NO,NULL
BrgyRIV,approvedBy,varchar,50,NO,NULL
BrgyRIV,approvedByTitle,varchar,50,NO,NULL
BrgyRIV,issuedById,varchar,50,NO,NULL
BrgyRIV,issuedByName,varchar,100,NO,NULL
BrgyRIV,issuedByTitle,varchar,50,NO,NULL
BrgyRIV,barangayid,varchar,35,NO,NULL
Business,objid,varchar,50,NO,NULL
Business,sss,varchar,25,YES,NULL
Business,tin,varchar,25,YES,NULL
Business,tradename,varchar,150,NO,NULL
Business,businessAddress,varchar,150,NO,NULL
Business,officeType,varchar,255,YES,NULL
Business,organizationType,varchar,255,YES,NULL
Business,applicationId,varchar,50,NO,NULL
Business,applicationNo,varchar,25,NO,NULL
Business,applicationDate,datetime,NULL,NO,NULL
Business,applicationType,varchar,25,NO,NULL
Business,taxpayerId,varchar,50,NO,NULL
Business,taxpayerName,varchar,255,NO,NULL
Business,taxpayerAddress,varchar,255,NO,NULL
Business,year,int,NULL,NO,NULL
Business,adminName,varchar,100,YES,NULL
Business,adminAddress,varchar,100,YES,NULL
BusinessApplicationMapping,objid,varchar,50,NO,NULL
BusinessApplicationMapping,businessid,varchar,50,NO,NULL
BusinessApplicationMapping,applicationid,varchar,50,NO,NULL
BusinessInspection,objid,varchar,50,NO,NULL
BusinessInspection,inspector,varchar,255,YES,NULL
BusinessInspection,dtinspected,datetime,NULL,YES,NULL
BusinessInspection,finding,text,2147483647,YES,NULL
BusinessInspection,parentid,varchar,50,YES,NULL
BusinessOfficeType,name,varchar,255,NO,NULL
BusinessOfficeType,caption,varchar,255,YES,NULL
BusinessOrganizationType,name,varchar,255,NO,NULL
BusinessOrganizationType,caption,varchar,255,YES,NULL
BusinessPermit,objid,varchar,50,NO,NULL
BusinessPermit,dtexpiry,datetime,NULL,YES,NULL
BusinessPermit,permitno,varchar,50,NO,NULL
BusinessPermit,state,varchar,255,YES,NULL
BusinessPermit,dtposted,datetime,NULL,YES,NULL
BusinessPermit,postedby,varchar,255,YES,NULL
BusinessPermit,plateno,varchar,255,YES,NULL
BusinessPermit,applicationId,varchar,50,NO,NULL
BusinessPermit,applicationType,varchar,255,YES,NULL
BusinessPermit,tradeName,varchar,100,NO,NULL
BusinessPermit,businessAddress,varchar,150,NO,NULL
BusinessPermit,taxpayerId,varchar,50,NO,NULL
BusinessPermit,taxpayerName,varchar,255,NO,NULL
BusinessPermit,taxpayerAddress,varchar,150,NO,NULL
BusinessPermit,adminName,varchar,100,YES,NULL
BusinessPermit,adminAddress,varchar,100,YES,NULL
CancelTaxDeclaration,objid,varchar,50,NO,NULL
CancelTaxDeclaration,state,varchar,255,YES,NULL
CancelTaxDeclaration,approvedBy,varchar,75,NO,NULL
CancelTaxDeclaration,approvedByPosition,varchar,75,NO,NULL
CancelTaxDeclaration,recommendedBy,varchar,75,NO,NULL
CancelTaxDeclaration,recommendedByPosition,varchar,75,NO,NULL
CancelTaxDeclaration,appraisedBy,varchar,75,NO,NULL
CancelTaxDeclaration,appraisedByPosition,varchar,75,NO,NULL
CancelTaxDeclaration,dtapproved,datetime,NULL,YES,NULL
CancelTaxDeclaration,remarks,varchar,255,NO,NULL
CancelTaxDeclaration,reasonid,varchar,50,NO,NULL
CancelTaxDeclaration,tdid,varchar,50,NO,NULL
CancelTDAnnotation,objid,varchar,50,NO,NULL
CancelTDAnnotation,state,varchar,20,NO,NULL
CancelTDAnnotation,fileno,varchar,15,NO,NULL
CancelTDAnnotation,orno,varchar,15,NO,NULL
CancelTDAnnotation,ordate,datetime,NULL,YES,NULL
CancelTDAnnotation,oramount,numeric,NULL,NO,NULL
CancelTDAnnotation,remarks,varchar,255,YES,NULL
CancelTDAnnotation,signedby,varchar,50,NO,NULL
CancelTDAnnotation,signedbyposition,varchar,50,NO,NULL
CancelTDAnnotation,dtsubmitted,datetime,NULL,YES,NULL
CancelTDAnnotation,submittedby,varchar,50,YES,NULL
CancelTDAnnotation,dtapproved,datetime,NULL,YES,NULL
CancelTDAnnotation,approvedby,varchar,50,YES,NULL
CancelTDAnnotation,tdid,varchar,50,NO,NULL
CancelTDAnnotation_AbstractTDAnnotation,CancelTDAnnotation_objid,varchar,50,NO,NULL
CancelTDAnnotation_AbstractTDAnnotation,annotations_objid,varchar,50,NO,NULL
CancelTDReason,objid,varchar,50,NO,NULL
CancelTDReason,code,varchar,5,NO,NULL
CancelTDReason,title,varchar,50,NO,NULL
CancelTDReason,description,varchar,255,YES,NULL
ChangeAdministrator,objid,varchar,50,NO,NULL
ChangeAdministrator,state,varchar,10,NO,NULL
ChangeAdministrator,dtposted,datetime,NULL,YES,NULL
ChangeAdministrator,prevAdminName,varchar,100,YES,NULL
ChangeAdministrator,newAdminName,varchar,100,NO,NULL
ChangeAdministrator,prevAdminAddress,varchar,100,YES,NULL
ChangeAdministrator,newAdminAddress,varchar,100,NO,NULL
ChangeAdministrator,remarks,varchar,100,YES,NULL
ChangeAdministrator,tradeName,varchar,150,NO,NULL
ChangeAdministrator,businessId,varchar,50,NO,NULL
ChangeAdministrator,businessAddress,varchar,150,NO,NULL
ChangeAdministrator,taxpayerName,varchar,255,NO,NULL
ChangeAdministrator,taxpayerAddress,varchar,255,NO,NULL
ChangeAdministrator,applicationId,varchar,50,NO,NULL
ChangeBPAddress,objid,varchar,50,NO,NULL
ChangeBPAddress,state,varchar,10,NO,NULL
ChangeBPAddress,dtposted,datetime,NULL,YES,NULL
ChangeBPAddress,previousAddress,varchar,150,NO,NULL
ChangeBPAddress,newAddress,varchar,255,YES,NULL
ChangeBPAddress,remarks,varchar,100,YES,NULL
ChangeBPAddress,businessId,varchar,50,NO,NULL
ChangeBPAddress,tradeName,varchar,150,NO,NULL
ChangeBPAddress,taxpayerName,varchar,255,NO,NULL
ChangeBPAddress,taxpayerAddress,varchar,255,NO,NULL
ChangeBPAddress,applicationId,varchar,50,NO,NULL
ChangeBPAddress,barangayid,varchar,35,YES,NULL
ChangeOrganization,objid,varchar,50,NO,NULL
ChangeOrganization,state,varchar,10,NO,NULL
ChangeOrganization,dtposted,datetime,NULL,YES,NULL
ChangeOrganization,previousOrgType,varchar,25,NO,NULL
ChangeOrganization,newOrgType,varchar,25,NO,NULL
ChangeOrganization,remarks,varchar,100,YES,NULL
ChangeOrganization,businessId,varchar,50,NO,NULL
ChangeOrganization,tradeName,varchar,150,NO,NULL
ChangeOrganization,businessAddress,varchar,150,NO,NULL
ChangeOrganization,taxpayerName,varchar,255,NO,NULL
ChangeOrganization,taxpayerAddress,varchar,255,NO,NULL
ChangeOrganization,applicationId,varchar,50,NO,NULL
ChangePermittee,objid,varchar,50,NO,NULL
ChangePermittee,state,varchar,10,NO,NULL
ChangePermittee,dtposted,datetime,NULL,YES,NULL
ChangePermittee,previousTaxpayerId,varchar,50,NO,NULL
ChangePermittee,previousTaxpayerName,varchar,255,NO,NULL
ChangePermittee,previousTaxpayerAddress,varchar,150,NO,NULL
ChangePermittee,newTaxpayerId,varchar,50,NO,NULL
ChangePermittee,newTaxpayerName,varchar,255,NO,NULL
ChangePermittee,newTaxpayerAddress,varchar,150,NO,NULL
ChangePermittee,remarks,varchar,100,YES,NULL
ChangePermittee,businessId,varchar,50,NO,NULL
ChangePermittee,tradeName,varchar,150,NO,NULL
ChangePermittee,businessAddress,varchar,150,NO,NULL
ChangePermittee,applicationId,varchar,50,NO,NULL
ChangeTradename,objid,varchar,50,NO,NULL
ChangeTradename,state,varchar,10,NO,NULL
ChangeTradename,dtposted,datetime,NULL,YES,NULL
ChangeTradename,previousTradename,varchar,150,NO,NULL
ChangeTradename,newTradename,varchar,150,NO,NULL
ChangeTradename,remarks,varchar,100,YES,NULL
ChangeTradename,businessId,varchar,50,NO,NULL
ChangeTradename,businessAddress,varchar,150,NO,NULL
ChangeTradename,taxpayerName,varchar,255,NO,NULL
ChangeTradename,taxpayerAddress,varchar,255,NO,NULL
ChangeTradename,applicationId,varchar,50,NO,NULL
Citizenship,objid,varchar,50,NO,NULL
Citizenship,alien,tinyint,NULL,NO,NULL
CollectionGroup,objid,varchar,255,NO,NULL
CollectionGroup,groupName,varchar,50,NO,NULL
CollectionGroup_IncomeAccount,CollectionGroup_objid,varchar,255,NO,NULL
CollectionGroup_IncomeAccount,accounts_objid,varchar,50,NO,NULL
CollectionRemittance,objid,varchar,50,NO,NULL
CollectionRemittance,docno,varchar,50,YES,NULL
CollectionRemittance,collectorId,varchar,50,NO,NULL
CollectionRemittance,collectorName,varchar,70,NO,NULL
CollectionRemittance,collectorTitle,varchar,30,NO,NULL
CollectionRemittance,liquidatingOfficerId,varchar,50,NO,NULL
CollectionRemittance,liquidatingOfficerName,varchar,70,NO,NULL
CollectionRemittance,liquidatingOfficerTitle,varchar,30,NO,NULL
CollectionRemittance,liquidationId,varchar,50,YES,NULL
CollectionRemittance,liquidationNo,varchar,15,YES,NULL
CollectionRemittance,liquidationDate,datetime,NULL,YES,NULL
CollectionRemittance,begindate,datetime,NULL,YES,NULL
CollectionRemittance,enddate,datetime,NULL,YES,NULL
CollectionRemittance,dateposted,datetime,NULL,YES,NULL
CollectionRemittance,amount,numeric,NULL,NO,NULL
CollectionRemittance,totalchecks,numeric,NULL,NO,NULL
CollectionRemittance,d1000qty,int,NULL,YES,NULL
CollectionRemittance,d500qty,int,NULL,YES,NULL
CollectionRemittance,d200qty,int,NULL,YES,NULL
CollectionRemittance,d100qty,int,NULL,YES,NULL
CollectionRemittance,d50qty,int,NULL,YES,NULL
CollectionRemittance,d20qty,int,NULL,YES,NULL
CollectionRemittance,d10qty,int,NULL,YES,NULL
CollectionRemittance,coins,numeric,NULL,YES,NULL
CollectionSetting,objid,varchar,25,NO,NULL
CollectionSetting,largeCattleOwnershipAmount,numeric,NULL,NO,NULL
CollectionSetting,largeCattleTransferAmount,numeric,NULL,NO,NULL
CollectionSetting,marriageLicenseFeeAmount,numeric,NULL,YES,NULL
CollectionSetting,burialPermitFeeAmount,numeric,NULL,YES,NULL
CollectionSetting,marriageLicensefeeaccountid,varchar,50,YES,NULL
CollectionSetting,largecattletransferaccountid,varchar,50,NO,NULL
CollectionSetting,burialpermitfeeaccountid,varchar,50,YES,NULL
CollectionSetting,largecattleownershipaccountid,varchar,50,NO,NULL
CollectionType,objid,varchar,50,NO,NULL
CollectionType,name,varchar,255,YES,NULL
CollectionType,appcode,varchar,255,YES,NULL
CollectionType,syscreated,tinyint,NULL,NO,NULL
CollectionType,af,varchar,50,YES,NULL
CollectorIRAF,objid,varchar,50,NO,NULL
CollectorIRAF,issuedById,varchar,50,NO,NULL
CollectorIRAF,issuedByName,varchar,100,NO,NULL
CollectorIRAF,issuedByTitle,varchar,50,NO,NULL
CollectorIRAF,receivedById,varchar,50,NO,NULL
CollectorIRAF,receivedByName,varchar,100,NO,NULL
CollectorIRAF,receivedByTitle,varchar,50,NO,NULL
CollectorRIV,objid,varchar,50,NO,NULL
CollectorRIV,requestedById,varchar,50,NO,NULL
CollectorRIV,requestedByName,varchar,100,NO,NULL
CollectorRIV,requestedByTitle,varchar,50,NO,NULL
CollectorRIV,approvedById,varchar,50,NO,NULL
CollectorRIV,approvedByName,varchar,100,NO,NULL
CollectorRIV,approvedByTitle,varchar,50,NO,NULL
CollectorRIV,issuedById,varchar,50,NO,NULL
CollectorRIV,issuedByName,varchar,100,NO,NULL
CollectorRIV,issuedByTitle,varchar,50,NO,NULL
CollectorRIV,receivedById,varchar,50,NO,NULL
CollectorRIV,receivedByName,varchar,100,NO,NULL
CollectorRIV,receivedByTitle,varchar,50,NO,NULL
CorporateCTCSetting,objid,varchar,50,NO,NULL
CorporateCTCSetting,basicTax,numeric,NULL,NO,NULL
CorporateCTCSetting,maximumAdditionalTax,numeric,NULL,NO,NULL
CorporateCTCSetting,interestRate,numeric,NULL,NO,NULL
CorporateCTCSetting,interestStartDay,varchar,5,NO,NULL
CorporateCTCSetting,earlyInterest,tinyint,NULL,NO,NULL
CorporateCTCSetting,barangayShareRate,numeric,NULL,YES,NULL
CorporateCTCSetting,intaccountid,varchar,50,NO,NULL
CorporateCTCSetting,accountid,varchar,50,NO,NULL
CRAAF,objid,varchar,50,NO,NULL
CRAAF,state,varchar,255,NO,NULL
CRAAF,docNo,varchar,15,YES,NULL
CRAAF,docDate,datetime,NULL,YES,NULL
CRAAF,certifiedById,varchar,50,NO,NULL
CRAAF,certifiedByName,varchar,100,NO,NULL
CRAAF,certifiedByTitle,varchar,50,NO,NULL
CRAAF,year,int,NULL,NO,NULL
CRAAF,month,varchar,255,YES,NULL
CRAAFItem,DTYPE,varchar,31,NO,NULL
CRAAFItem,objid,varchar,50,NO,NULL
CRAAFItem,collectorId,varchar,50,YES,NULL
CRAAFItem,collectorName,varchar,100,YES,NULL
CRAAFItem,collectorTitle,varchar,50,YES,NULL
CRAAFItem,qtyBeginning,int,NULL,YES,NULL
CRAAFItem,qtyReceived,int,NULL,YES,NULL
CRAAFItem,qtyIssued,int,NULL,YES,NULL
CRAAFItem,qtyEnding,int,NULL,YES,NULL
CRAAFItem,remarks,varchar,100,YES,NULL
CRAAFItem,refId,varchar,50,NO,NULL
CRAAFItem,refType,varchar,50,NO,NULL
CRAAFItem,refDoc,varchar,20,NO,NULL
CRAAFItem,inventoryItemId,varchar,50,YES,NULL
CRAAFItem,afIssuedId,varchar,50,YES,NULL
CRAAFItem,txnDate,datetime,NULL,YES,NULL
CRAAFItem,stubNos,varchar,15,YES,NULL
CRAAFItem,beginFrom,int,NULL,YES,NULL
CRAAFItem,beginTo,int,NULL,YES,NULL
CRAAFItem,receivedFrom,int,NULL,YES,NULL
CRAAFItem,receivedTo,int,NULL,YES,NULL
CRAAFItem,issuedFrom,int,NULL,YES,NULL
CRAAFItem,issuedTo,int,NULL,YES,NULL
CRAAFItem,endingFrom,int,NULL,YES,NULL
CRAAFItem,endingTo,int,NULL,YES,NULL
CRAAFItem,afid,varchar,50,NO,NULL
CRAAFItem,craafid,varchar,50,NO,NULL
CRAAFItemDetail,DTYPE,varchar,31,NO,NULL
CRAAFItemDetail,objid,varchar,50,NO,NULL
CRAAFItemDetail,postDate,datetime,NULL,NO,NULL
CRAAFItemDetail,refId,varchar,50,NO,NULL
CRAAFItemDetail,refType,varchar,50,NO,NULL
CRAAFItemDetail,refNo,varchar,20,NO,NULL
CRAAFItemDetail,qtyReceived,int,NULL,NO,NULL
CRAAFItemDetail,qtyIssued,int,NULL,NO,NULL
CRAAFItemDetail,remarks,varchar,100,YES,NULL
CRAAFItemDetail,startSeries,int,NULL,YES,NULL
CRAAFItemDetail,endSeries,int,NULL,YES,NULL
CRAAFItemDetail,craafitemid,varchar,50,NO,NULL
cuTA_TaxpayerWithNoTaxDec,DTYPE,varchar,31,NO,NULL
cuTA_TaxpayerWithNoTaxDec,objid,varchar,50,NO,NULL
cuTA_TaxpayerWithNoTaxDec,primaryaddress,varchar,150,NO,NULL
cuTA_TaxpayerWithNoTaxDec,mailingaddress,varchar,150,YES,NULL
cuTA_TaxpayerWithNoTaxDec,state,varchar,255,YES,NULL
cuTA_TaxpayerWithNoTaxDec,name,varchar,800,YES,NULL
cuTA_TaxpayerWithNoTaxDec,origin,varchar,50,YES,NULL
cuTA_TaxpayerWithNoTaxDec,taxpayerno,varchar,50,YES,NULL
cuTA_TaxpayerWithNoTaxDec,tin,varchar,50,YES,NULL
cuTA_TaxpayerWithNoTaxDec,remarks,varchar,150,YES,NULL
cuTA_TaxpayerWithNoTaxDec,firstname,varchar,255,YES,NULL
cuTA_TaxpayerWithNoTaxDec,lastname,varchar,255,YES,NULL
cuTA_TaxpayerWithNoTaxDec,middlename,varchar,255,YES,NULL
cuTA_TaxpayerWithNoTaxDec,birthdate,datetime,NULL,YES,NULL
cuTA_TaxpayerWithNoTaxDec,placeofbirth,varchar,255,YES,NULL
cuTA_TaxpayerWithNoTaxDec,acr,varchar,50,YES,NULL
cuTA_TaxpayerWithNoTaxDec,civilstatus,varchar,1,YES,NULL
cuTA_TaxpayerWithNoTaxDec,gender,varchar,1,YES,NULL
cuTA_TaxpayerWithNoTaxDec,height_value,varchar,255,YES,NULL
cuTA_TaxpayerWithNoTaxDec,height_unit,varchar,255,YES,NULL
cuTA_TaxpayerWithNoTaxDec,weight_value,varchar,255,YES,NULL
cuTA_TaxpayerWithNoTaxDec,weight_unit,varchar,255,YES,NULL
cuTA_TaxpayerWithNoTaxDec,type,varchar,255,YES,NULL
cuTA_TaxpayerWithNoTaxDec,dtRegistered,datetime,NULL,YES,NULL
cuTA_TaxpayerWithNoTaxDec,placeOfIncorporation,varchar,100,YES,NULL
cuTA_TaxpayerWithNoTaxDec,natureOfBusiness,varchar,100,YES,NULL
cuTA_TaxpayerWithNoTaxDec,fullName,text,2147483647,YES,NULL
cuTA_TaxpayerWithNoTaxDec,ownershipid,varchar,50,YES,NULL
cuTA_TaxpayerWithNoTaxDec,citizenshipid,varchar,50,YES,NULL
cuTA_TaxpayerWithNoTaxDec,professionid,varchar,25,YES,NULL
DeployerState,name,varchar,255,NO,NULL
eTRACS_businessList,businessId,varchar,50,NO,NULL
eTRACS_businessList,taxpayerName,varchar,255,NO,NULL
eTRACS_businessList,barangayName,varchar,50,NO,NULL
eTRACS_businessList,type,varchar,255,YES,NULL
ExemptionType,objid,varchar,255,NO,NULL
ExemptionType,code,varchar,3,NO,NULL
ExemptionType,description,varchar,25,NO,NULL
ExemptionType,orderNo,int,NULL,NO,NULL
Fund,name,varchar,255,NO,NULL
geometry_columns,f_table_catalog,varchar,128,NO,NULL
geometry_columns,f_table_schema,varchar,128,NO,NULL
geometry_columns,f_table_name,varchar,256,NO,NULL
geometry_columns,f_geometry_column,varchar,256,NO,NULL
geometry_columns,coord_dimension,int,NULL,NO,NULL
geometry_columns,srid,int,NULL,NO,NULL
geometry_columns,geometry_type,varchar,30,NO,NULL
gis_vwCLN,tdno,varchar,30,YES,NULL
gis_vwCLN,taxpayerName,text,2147483647,NO,NULL
gis_vwCLN,location,varchar,50,NO,NULL
gis_vwCLN,pin,varchar,35,NO,NULL
gis_vwCLN,cadastralLotNo,varchar,255,YES,NULL
gis_vwCLN,type,varchar,10,NO,NULL
gis_vwCLN,classTitle,varchar,30,NO,NULL
gis_vwDaig,taxpayerName,text,2147483647,NO,NULL
gis_vwDaig,pin,varchar,35,NO,NULL
gis_vwDaig,cadastralLotNo,varchar,255,YES,NULL
gis_vwDelinquent,TAXPAYER,varchar,800,YES,NULL
gis_vwDelinquent,tdno,varchar,30,YES,NULL
gis_vwDelinquent,classCode,varchar,5,NO,NULL
gis_vwDelinquent,totalAV,numeric,NULL,NO,NULL
gis_vwDelinquent,lastYearPaid,int,NULL,NO,NULL
gis_vwDelinquent,lastQtrPaid,int,NULL,NO,NULL
gis_vwDelinquent,periodofdelinquency,varchar,11,YES,NULL
gis_vwDelinquent,location,varchar,50,YES,NULL
gis_vwDelinquent,pin,varchar,25,YES,NULL
gis_vwPaid,TAXPAYER,varchar,800,YES,NULL
gis_vwPaid,tdno,varchar,30,YES,NULL
gis_vwPaid,classCode,varchar,5,NO,NULL
gis_vwPaid,totalAV,numeric,NULL,NO,NULL
gis_vwPaid,lastYearPaid,int,NULL,NO,NULL
gis_vwPaid,lastQtrPaid,int,NULL,NO,NULL
gis_vwPaid,paymentperiod,varchar,11,YES,NULL
gis_vwPaid,location,varchar,50,YES,NULL
gis_vwPaid,pin,varchar,25,YES,NULL
IncomeAccount,objid,varchar,50,NO,NULL
IncomeAccount,code,varchar,255,YES,NULL
IncomeAccount,title,varchar,255,YES,NULL
IncomeAccount,acctno,varchar,255,YES,NULL
IncomeAccount,defaultValue,numeric,NULL,NO,NULL
IncomeAccount,type,varchar,255,YES,NULL
IncomeAccount,importance,int,NULL,NO,NULL
IncomeAccount,fund_name,varchar,255,YES,NULL
IncomeAccount,surchargeincomeid,varchar,50,YES,NULL
IncomeAccount,interestincomeid,varchar,50,YES,NULL
IncomeAccount,subacctid,varchar,50,YES,NULL
IncomeAccount,sieacctid,varchar,50,YES,NULL
IncomeAccount,siesubacctid,varchar,50,YES,NULL
IncomeAccount,acctid,varchar,50,YES,NULL
IndividualCTCSetting,objid,varchar,50,NO,NULL
IndividualCTCSetting,basicTax,numeric,NULL,NO,NULL
IndividualCTCSetting,maximumAdditionalTax,numeric,NULL,NO,NULL
IndividualCTCSetting,interestRate,numeric,NULL,NO,NULL
IndividualCTCSetting,interestStartDay,varchar,5,NO,NULL
IndividualCTCSetting,earlyInterest,tinyint,NULL,NO,NULL
IndividualCTCSetting,unemployedMaleTax,numeric,NULL,NO,NULL
IndividualCTCSetting,unemployedFemaleTax,numeric,NULL,NO,NULL
IndividualCTCSetting,barangayShareRate,numeric,NULL,YES,NULL
IndividualCTCSetting,accountid,varchar,50,NO,NULL
IndividualCTCSetting,intaccountid,varchar,50,NO,NULL
IRAFItem,objid,varchar,50,NO,NULL
IRAFItem,qtyRequested,int,NULL,NO,NULL
IRAFItem,qtyDelivered,int,NULL,NO,NULL
IRAFItem,irafid,varchar,50,NO,NULL
IRAFItem,rivitemid,varchar,50,NO,NULL
IRAFItemDelivery,DTYPE,varchar,31,NO,NULL
IRAFItemDelivery,objid,varchar,50,NO,NULL
IRAFItemDelivery,qty,int,NULL,NO,NULL
IRAFItemDelivery,unitValue,numeric,NULL,NO,NULL
IRAFItemDelivery,value,numeric,NULL,NO,NULL
IRAFItemDelivery,stubNos,varchar,10,YES,NULL
IRAFItemDelivery,prefix,varchar,10,YES,NULL
IRAFItemDelivery,suffix,varchar,10,YES,NULL
IRAFItemDelivery,startSeries,int,NULL,YES,NULL
IRAFItemDelivery,endSeries,int,NULL,YES,NULL
IRAFItemDelivery,irafitemid,varchar,50,NO,NULL
LandAdjustment,objid,varchar,35,NO,NULL
LandAdjustment,rate,numeric,NULL,NO,NULL
LandAdjustment,landAdjustmentTypeId,varchar,50,NO,NULL
LandAdjustment,landAdjustmentTypeCode,varchar,10,NO,NULL
LandAdjustment,landAdjustmentTypeTitle,varchar,50,NO,NULL
LandAdjustment,expression,varchar,255,NO,NULL
LandAdjustment,rpuid,varchar,50,NO,NULL
LandAdjustment_RPTParameterValue,LandAdjustment_objid,varchar,35,NO,NULL
LandAdjustment_RPTParameterValue,parameters_objid,varchar,35,NO,NULL
LandAdjustmentType,objid,varchar,35,NO,NULL
LandAdjustmentType,code,varchar,5,NO,NULL
LandAdjustmentType,description,varchar,50,NO,NULL
LandAdjustmentType,expression,text,2147483647,NO,NULL
LandAdjustmentType,rate,numeric,NULL,NO,NULL
LandAdjustmentType,previd,varchar,35,YES,NULL
LandAdjustmentType,rysettingid,varchar,35,YES,NULL
landadjustmenttype_propertyclassification,landadjustmenttypeid,varchar,35,NO,NULL
landadjustmenttype_propertyclassification,propertyclassificationid,varchar,255,NO,NULL
LandAssessLevel,objid,varchar,35,NO,NULL
LandAssessLevel,special,int,NULL,NO,NULL
LandAssessLevel,assessLevel,numeric,NULL,NO,NULL
LandAssessLevel,previd,varchar,35,YES,NULL
